id,regisseur
5693,David Anspaugh
10225,Tom McLoughlin
11120,Peter Weir
14510,Stuart Gordon
12721,Corey Yuen Kwai
12118,Jerry Paris
3980,Stephen Herek
11522,Howard Deutch
14924,Alex Cox
15392,Walter Hill
40342,Lamberto Bava
5143,Woody Allen
6106,Oliver Stone
1857,Nelson Shin
10945,Penny Marshall
9941,Paul Mazursky
11028,Jim McBride
9980,Stephen King
11257,James Ivory
12715,J. Lee Thompson
10013,Francis Ford Coppola
11300,Jonathan Demme
24913,Fred Walton
12662,Anthony Perkins
10002,Neil Jordan
1554,Jim Jarmusch
36349,Harley Cokeliss
10692,John McNaughton
10017,Mike Marvin
25438,Charles Martin Smith
16337,Tobe Hooper
15596,Alan Metter
13818,Mike Nichols
13698,Ron Howard
11038,Jeff Kanew
33278,Wes Craven
9873,Robert Mandel
11415,Steve Miner
31909,Tobe Hooper
11938,Christopher Morahan
15698,Peter Hyams
30194,Marshall Brickman
13841,Hal Needham
13715,James Foley
18282,Savage Steve Holland
14670,Bertrand Tavernier
11037,Sidney J. Furie
9930,Ivan Reitman
16113,Menahem Golan
26789,Richard Pearce
33061,John Carl Buechler
20537,Derek Jarman
13853,Michael Chapman
15762,Fred Dekker
2620,Mark L. Lester
24103,Gene Wilder
1890,Randa Haines
13346,David Seltzer
29355,Michael Ritchie
26555,Harold Ramis
17465,Peter Markle
27995,Spike Lee
10857,Jimmy T. Murakami
13766,Harry Winer
47340,Brian Trenchard-Smith
34223,Richard Wenk
11454,Michael Mann
11886,Wolfgang Reitherman
9552,William Friedkin
253,Guy Hamilton
203,Martin Scorsese
9461,Robert Clouse
2362,Michael Crichton
1705,J. Lee Thompson
931,Nicolas Roeg
9277,George Roy Hill
10648,Ted Post
11901,Clint Eastwood
4909,Fred Zinnemann
40374,Clint Eastwood
838,George Lucas
12101,Richard Fleischer
5924,Franklin J. Schaffner
11561,Woody Allen
12545,Norman Jewison
9040,Sidney Lumet
27331,Don Siegel
11293,Peter Bogdanovich
2926,Richard Lester
1847,Robert Altman
11577,Sam Peckinpah
17897,Gordon Hessler
16180,John Hough
14886,Hal Ashby
15171,Charles A. Nichols
30708,Andrew V. McLaglen
3133,Terrence Malick
22021,Jack Hill 
53868,Roy Ward Baker
22307,Brian De Palma
40682,Burt Kennedy
13479,Bill Melendez
25473,Phil Karlson
3117,Terence Fisher
8327,Alejandro Jodorowsky
26332,James William Guercio
25680,Peter Yates
10236,Sydney Pollack
43003,Orson Welles
32615,Sidney Lumet
35669,Alan Gibson
70345,Bernard L. Kowalski
24923,Willard Huyck
26015,John Newland
32080,Philip D'Antoni
31587,Jerry Schatzberg
16307,Robin Hardy
3043,Paul Morrissey
29425,George A. Romero
26331,Herbert Ross
28498,Douglas Hickox
28110,John Milius
10112,Wolfgang Reitherman
1685,Ted Post
651,Robert Altman
11589,Brian G. Hutton
29748,Peter Sasdy
11202,Franklin J. Schaffner
9062,Arthur Hiller
38953,David Lean
11165,Richard Fleischer
5722,Russ Meyer
11916,Don Siegel
10671,George Seaton
2998,Michelangelo Antonioni
42594,Gordon Hessler
13400,Jules Bass
10364,Mike Nichols
11040,Arthur Penn
14384,Ralph Nelson
24918,Mel Brooks
13765,Ronald Neame
5620,Jesús Franco
26606,Nicolas Roeg
26617,Bob Rafelson
23506,Herschell Gordon Lewis
9459,Michael Wadleigh
23330,Sam Peckinpah
17276,Gerald Thomas
14676,Elliot Silverstein
132,Albert Maysles
38765,Andrew V. McLaglen
26593,Howard Hawks
59408,Jerzy Skolimowski
5185,Billy Wilder
33157,Sergey Bondarchuk
31952,Roy Ward Baker
51992,Robert Fuest
4910,Basil Dearden
27172,Joseph L. Mankiewicz
660,Terence Young
15121,Robert Wise
907,David Lean
10338,Ken Annakin
13187,Bill Melendez
4879,George Pollock
26811,Freddie Francis
37921,Otto Preminger
10243,Robert Aldrich
14831,Richard Lester
16211,Henry Hathaway
15247,Sidney J. Furie
315,Russ Meyer
886,Norman Jewison
3681,Clive Donner
21876,Mark Robson
36583,Michael Anderson
13580,Martin Ritt
26573,Norman Taurog
21027,Andrew V. McLaglen
16850,Anthony Mann
24134,John Schlesinger
13524,Ken Annakin
11481,Roman Polanski
42745,Freddie Francis
1942,Otto Preminger
2428,George Stevens
11694,Elliot Silverstein
36815,Carol Reed
29715,Sam Peckinpah
30080,Stanley Kramer
20723,Robert Stevenson
28295,William Castle
668,Peter R. Hunt
642,George Roy Hill
624,Dennis Hopper
3116,John Schlesinger
576,Sam Peckinpah
11485,Woody Allen
11463,Guy Hamilton
2370,Alfred Hitchcock
13675,Jules Bass
20391,Joshua Logan
14030,Gene Kelly
13384,Ken Loach
18118,J. Lee Thompson
15374,Bill Melendez
17529,Henry Hathaway
66027,Ken Russell
42329,Jim O'Connolly
11574,Burt Kennedy
15873,John Guillermin
19293,Gerald Thomas
45522,Sydney Pollack
5227,Arthur Allan Seidelman
5179,Ronald Neame
40430,Robert Parrish
33166,Michael Ritchie
621,Randal Kleiser
579,Jeannot Szwarc
923,George A. Romero
1924,Richard Donner
948,John Carpenter
8469,John Landis
6081,Blake Edwards
11778,Michael Cimino
2153,Walter Hill
11455,Lou Adler
16642,Terrence Malick
23916,Sylvester Stallone
13333,Robert Clouse
74849,Steve Binder
26973,Louis Malle
11327,Alan Parker
123,Ralph Bakshi
11935,Peter Hyams
15659,Colin Higgins
11223,Michael Crichton
4192,John Guillermin
25338,Daryl Duke
17339,Guy Hamilton
9584,Sam Peckinpah
11850,Philip Kaufman
24831,Joe Dante
7010,Andrew V. McLaglen
22049,Luigi Cozzi
25239,Meir Zarchi
15417,James Fargo
24153,Steve Rash
24961,Sidney Lumet
34193,Richard Attenborough
55457,Robert Zemeckis
10766,Don Taylor
12237,John Alan Schwartz
11837,Martin Rosen
34130,Jack Nicholson
148980,Richard A. Colla
46878,Irwin Allen
14839,Paul Schrader
12185,Warren Beatty
17212,Richard Franklin
18387,John Milius
12611,Brian De Palma
54000,Billy Wilder
29143,Irvin Kershner
16241,Franklin J. Schaffner
11623,Jack Gold
40060,William Girdler
31428,John Carpenter
2182,John De Bello
31948,David Greene
39704,Gordon Hessler
19378,Norman Tokar
31657,Hal Ashby
13963,Martin Scorsese
39995,Colin Eggleston
16214,Hal Needham
13377,Chuck Jones
1714,François Truffaut
396,Mike Nichols
3591,Don Chaffey
2525,John Huston
1052,Michelangelo Antonioni
874,Fred Zinnemann
2661,Leslie H. Martinson
5780,Alfred Hitchcock
6644,Howard Hawks
4772,Roman Polanski
1888,Billy Wilder
23030,Stanley Donen
3001,William Wyler
12639,Burt Kennedy
5923,Robert Wise
38720,Charles Walters
19728,John Guillermin
22383,Richard Brooks
13353,Bill Melendez
34388,Guy Hamilton
42701,Monte Hellman
29710,Basil Dearden
23728,Daniel Mann
5065,Gerald Thomas
17102,Terence Fisher
28763,Terence Fisher
2161,Richard Fleischer
28270,Ronald Neame
26268,Jack Smight
15347,James Hill
37301,Fielder Cook
31602,Arthur Penn
13343,Alan Rafkin
20277,Norman Tokar
5921,Henry Hathaway
31918,Norman Jewison
20620,John Frankenheimer
5060,Gerald Thomas
21,Bruce Brown
20379,John Frankenheimer
39768,Eldar Ryazanov
21449,Woody Allen
22293,Harold P. Warren
211672,Pierre Coffin
76757,Lilly Wachowski
256591,John Requa
296099,Jonathan M. Goldstein
326359,Jennifer Lee
263109,Richard Starzack
378373,Otmar Penker
291270,Charlie Kaufman
316002,Stephen Greene
309242,Anna Boden
326215,Sean McCormack
318256,Ronna Gradus
299245,Chris Lofing
333596,Jon Erwin
360784,Matt Duffer
336313,Ross Shuman
325358,Aaron Seltzer
354251,David Bruckner
311539,Steven Hoban
308638,Jarrad Paul
306964,Axelle Carolyn
362185,Amariah Olson
324963,William Lau
362057,Michael Goetz
310135,Anouk Whissell
335866,Mario Miscione
366142,Julien Soret
323694,Chris Blaine
251471,Daniel Junge
285840,Matthew Kennedy
359255,Michael Rasmussen
308447,Tony Cervone
333377,Peter D. Hutchison
326247,Austin Keeling
318973,Michael Beach Nichols
318225,Ashley York
319067,Morgan Neville
332177,Sylvia Soska
324325,Ryan Miyamoto
100402,Anthony Russo
245891,David Leitch
177572,Chris Williams
228967,Seth Rogen
137106,Christopher Miller
270946,Eric Darnell
187017,Christopher Miller
189,Robert Rodriguez
100042,Peter Farrelly
170687,Anthony Stacchi
284293,Wash Westmoreland
242643,Jay Oliva
246741,Taika Waititi
246400,Jane Pollard
276843,Guy Jenkin
242022,Iain Morris
214314,Keith Scholey
312791,Jon Knautz
193726,Rodney Ascher
267863,Dania Pasquini
210947,Derek Lee
228358,Patrick Horvath
252680,Jon Erwin
292177,Jayson Thiessen
238475,Aaron Seltzer
254194,Dennis Widmyer
253295,Ryan Moore
94590,Kevin Finn
157099,David Posamentier
241843,Jonathan Milott
267806,Marcel Sarmiento
79316,Tyler Gillett
252102,Martha Stephens
209416,Beth Aala
262481,Justin Weinstein
226140,Sylvia Soska
294959,Peter Mortimer
253287,Jocelyn Towne
263510,Christian Tureaud
276137,Dermot Lavery
256273,Jay Lavender
296244,Nick Kozakis
11319,Wolfgang Reitherman
250480,Wolfgang Reitherman
5205,Robert Fiore
1362,"Arthur Rankin, Jr."
14160,Pete Docter
10198,John Musker
22794,Christopher Miller
15092,Brian Taylor
18501,Brian Taylor
15512,Conrad Vernon
12572,Fatih Akin
19901,Peter Spierig
12573,Joel Coen
14254,Thomas Guard
8952,John Requa
16866,Javier Abad
36970,Jacques Cluzaud
25769,David Pastor
39414,Michele Mulroney
36691,David Levien
34003,Lloyd Goldfine
71866,Tatiana von Furstenberg
28118,Jakob Schuh
26963,Nora Twomey
33788,Simon Sandquist
19556,Trevor Moore
26809,Stevie Wermers
24051,Tia Buhl
37565,Barnaby Thompson
14028,Reynaldo Rodriguez
16440,Daniel DelPurgatorio
40850,Glenn Leyburn
19105,Scot McFadyen
220903,Simon Blakeney
32389,Hervé de Crécy
20352,Chris Renaud
10191,Chris Sanders
38757,Byron Howard
44264,Joel Coen
23631,Ethan Maniquis
20504,Allen Hughes
41210,Will Speck
43923,Ryan Fleck
40264,Aaron Seltzer
41505,Måns Mårlind
42684,Greg Strause
12819,Ben Gluck
41592,Dania Pasquini
48392,Ola Simonsson
47386,Jesse Holland
30061,Lauren Montgomery
89704,Dmitry Vasyukov
31261,Hideki Futamura
42296,Ariel Schulman
189197,Tim Van Patten
38568,Jeffrey Friedman
43942,Rachel Grady
39312,Sebastian Junger
36801,Stephen Merchant
47088,Robert Pulcini
74471,Jonathan Ford
31967,Mike Disa
35691,Patrick Doughtie
63498,Javier Mariscal
41397,Anne Sundberg
603,Lana Wachowski
37135,Kevin Lima
2105,Chris Weitz
863,Lee Unkrich
2112,Brian Helgeland
2667,Eduardo Sánchez
15400,Bradley Raymond
49948,Hendel Butoy
6552,Christian P. Della Penna
19594,Don Bluth
64202,Dan Riba
585,David Silverman
808,Vicky Jenson
10865,Kirk Wise
13931,Roger Gould
9889,Peter Farrelly
18269,Jeannine Roussel
2114,Motonori Sakakibara
768,Allen Hughes
21448,Rick Schneider-Calabash
331214,Richard Loncraine
12610,Peter Farrelly
7501,David Levien
28171,Kaveh Moinfar
14369,Emmett Malloy
19366,Deborah Kaplan
26840,Andrew Adamson
26475,Jennifer Jason Leigh
9502,John Stevenson
10527,Tom McGrath
12405,Loveleen Tandan
13053,Byron Howard
4944,Joel Coen
13335,Hayden Schlossberg
7459,Lilly Wachowski
12222,Steve Martino
13825,Charles Crossin
9030,Xavier Palud
13184,Danny Pang
7278,Aaron Seltzer
13752,Espen Sandberg
10199,Sam Fell
25741,Kari Juusonen
16353,Panna Rittikrai
23966,Gadi Harel
13690,Todd Wilderman
13851,Futoshi Higashide
13805,Aaron Seltzer
14771,Tom Kuntz
54102,Simon Cellan Jones
16179,Gabriel Cowan
60086,Michael Manasseri
8266,Serge Boutleroff
10488,Mark Levin
10289,Thomas Sorriaux
21910,Zeke Dunn
12683,Peter Scheerer
8899,Luc Dardenne
30969,Shannon Hartman
50646,John Requa
49013,Brad Lewis
48988,Peter Farrelly
71676,Brian Taylor
51162,Don Hall
51052,Barry Cook
72571,Ariel Schulman
69778,Peter Huyck
69735,Lauren Montgomery
50698,Colin Minihan
65291,Lauren Montgomery
71689,Robert Hughes
92182,Laura Lau
57586,Alastair Fothergill
76115,Laurence Connor
75720,Martha Holmes
66164,Andrew Parkinson
73958,Stephen Cooter
137145,Beqa Jguburia
82532,Jay Duplass
66150,Zillah Bowes
79771,Joe Lynch
83727,Douglas Buck
77067,Drew T. Pierce
80337,Kurt Norton
74510,Tim Story
425,Carlos Saldanha
11544,Chris Sanders
4108,Corey Yuen Kwai
9016,John Musker
245,Paul Weitz
9023,Lorna Cook
7090,Edward Lachman
13683,Steve Loter
16690,Donovan Cook
13830,Adam Doench
9260,Joe Russo
14317,Jeff McGrath
21189,Louis Pepe
8439,Felipe Lacerda
29047,Brett Morgen
8587,Rob Minkoff
15969,Alan Zaslove
15139,Joe Johnston
28032,Gary Goldman
35614,Gary Goldman
22317,Paul Hogan
18837,Shinichiro Watanabe
36614,Geoff Burton
52520,Björn Stein
62177,Steve Purcell
64688,Christopher Miller
57800,Mike Thurmeier
83542,Lana Wachowski
71552,Hayden Schlossberg
73723,Kyle Balda
75258,Peggy Holmes
75674,Scott Waugh
80321,Tom McGrath
82684,Michael Apted
72197,Jeff Newitt
81796,James Mather
86467,Declan Donnellan
76489,Peter Farrelly
103332,Valerie Faris
77174,Chris Butler
152581,Jan Lachauer
82881,Byron Howard
83686,Lee Sternthal
85373,Dania Pasquini
70667,Espen Sandberg
82990,Ariel Schulman
84348,David Bruckner
109513,Dax Shepard
127962,Verena Paravel
80318,Gabe Polsky
126757,Colin Cairnes
126277,Sylvia Soska
84342,Andy Baybutt
136793,John Kafka
80215,James Swirsky
72890,Robert Pulcini
128876,James Nunn
101519,Chris Hopewell
72334,Mark Linfield
167956,David Muñoz
79940,Tim Heidecker
110112,Jeremy Rawle
298016,Seamus Walsh
101267,Jane Lipsitz
86705,Jake Szymanski
124067,Ken Burns
605,Lana Wachowski
604,Lana Wachowski
12,Lee Unkrich
10009,Robert Walker
55931,Yoshiaki Kawajiri
8965,Victor Cook
14411,Patrick Gilmore
13062,Roger Gould
21683,Tim Maltby
19325,Terry Shakespeare
18113,Scott Hillenbrand
1415,Randy Barbato
11019,Alastair Fothergill
11427,Fabrice Canepa
1792,Peter Farrelly
11420,Jennifer Abbott
20694,Norton Virgien
8991,Peter Spierig
11970,Ron Clements
9444,Gary Goldman
11210,George T. Miller
6499,David Winning
12145,Robert Young
44706,Bernard Campan
109445,Jennifer Lee
93456,Chris Renaud
86829,Ethan Coen
49519,Chris Sanders
109414,Evan Goldberg
238302,Aaron Seelman
87818,Elizabeth Banks
107811,Jon Lucas
109451,Kris Pearn
77951,Barry Cook
229407,Bruno Dequier
77805,Jeffrey Friedman
147773,Nat Faxon
210908,Chris Sivertson
159117,Adam Wingard
230896,Leo Riley
214091,Wash Westmoreland
214093,Jean-Marie Larrieu
229405,Mark O'Hare
87436,Hélène Cattet
137563,Jeff Howlett
159638,Ben Peyser
172847,Michael Goetz
187541,Bryce Dallas Howard
215814,Adrian Powers
248842,Teresa Pelegri
207273,Nick Everhart
209204,David Heilbroner
191562,Raj Nidimoru
137968,Ben Nott
158936,Travis Mathews
173491,Christopher Smith
225703,Aaron Seltzer
178850,Beyoncé Knowles
9355,George Ogilvie
10957,Richard Rich
10372,Ken Wheat
187,Frank Miller
953,Tom McGrath
9928,Carlos Saldanha
13417,Elliot M. Bour
3933,Mike Johnson
533,Nick Park
10982,Todd Edwards
11431,Peter Farrelly
13679,Bénédicte Galup
16411,Alan Mak
5171,Dominique Furgé
18825,Yvan Le Bolloc'h
22559,Steven Quale
17868,Erica Forstadt
20604,Scot McFadyen
920,Joe Ranft
7518,Karey Kirkpatrick
1948,Mark Neveldine
11619,Sam Fell
14611,Dick Sebast
1819,Joe Russo
773,Valerie Faris
21316,Roberts Gannaway
19595,John Fox
10073,Jason Friedberg
7484,Jill Culton
13934,Dan Scanlon
15213,Colin Brady
14609,Steven E. Gordon
16774,Tad Stones
8436,Rafaele Ravinet-Virbel
5393,Yvette Kaplan
14938,Kurt Mattila
15495,Phil Flores
14064,Peter Djigirr
7872,Michael Winterbottom
8421,Philippe Parreno
13856,Jeremy Passmore
809,Kelly Asbury
1954,J. Mackye Gruber
10555,Vicky Jenson
12242,Lynne Southerland
13700,John Sanford
13378,Matthew O'Callaghan
5516,Joel Coen
8357,Betsy Chasse
10927,Holger Tappe
20483,Peter Merwin
20200,Gilles Lellouche
14463,Bob Swerer Sr.
551,Irwin Allen
813,David Zucker
2062,Jan Pinkava
6977,Ethan Coen
810,Raman Hui
5559,Simon J. Smith
46302,Shane Kuhn
440,Greg Strause
9038,Peter Farrelly
9408,Chris Buck
285923,Eli Roth
9966,Oxide Pang Chun
9955,Will Speck
4858,James McTeigue
12435,Robert Pulcini
14830,Patrick Archibald
16460,Kyung Ho Lee
14138,Andrew Traucki
13204,Tad Stones
13243,Melisa Wallack
13158,Dave Willis
10946,Mark Linfield
13647,Jay Oliva
15289,Sara Barnes
5595,Rodrigo Sopeña
13640,Bruce Timm
10748,Oliver Parker
4407,Jan Sebastian Ballhaus
36108,Olivier Assayas
105325,Stevie Wermers
39561,Andrzej Saramonowicz
8764,David Zucker
15239,Michael Herz
83223,Claudio Fragasso
4543,Terry Gilliam
15301,Steven Spielberg
12921,Dave Thomas
10530,Eric Goldberg
5,Alexandre Rockwell
15789,Paul Brizzi
11443,Allen Hughes
10149,Paul Auster
812,John Musker
18764,Tsui Hark
10948,Art Stevens
21515,Michael Ritchie
10545,Kirk Wise
9303,Lilly Wachowski
11543,Peter Farrelly
18203,Campbell Scott
19042,Paul Sabella
9306,John Frankenheimer
10567,Eric Leighton
7443,Nick Park
10501,Bibo Bergeron
16366,Robert C. Ramirez
2123,Bobby Farrelly
7450,Gary Goldman
20682,Patrick von Krusenstjerna
20455,Shigeyasu Yamauchi
10384,Jack Sholder
16225,Michel Lemire
28031,Martha Coolidge
17208,Bruce Sinofsky
11639,Frank Oz
13396,Jimmy T. Murakami
10150,"Arthur Rankin, Jr."
11949,Ian MacNaughton
27273,"Arthur Rankin, Jr."
10674,Barry Cook
9487,Andrew Stanton
9837,Steve Hickner
8916,Tim Johnson
544,Peter Farrelly
20235,Dale Case
15037,Deborah Kaplan
14444,Igor Kovalyov
13151,Kazumi Fukushima
21736,Stephen Judson
10144,John Musker
9618,Albert Magnoli
10222,David Worth
11497,Gary Goldman
28165,Lloyd Kaufman
9686,Francis Ford Coppola
28169,Lloyd Kaufman
10020,Kirk Wise
10380,Simon Wells
20421,Gary Goldman
10174,Mark Aldo Miceli
4539,Fax Bahr
17956,Marisa Silver
21733,Corey Yuen Kwai
9748,Rocky Morton
22572,R.J. Kizer
13247,Eric Till
5709,Carl Gottlieb
59558,Woo-sang Park
33564,Sydney Pollack
18846,Jules Bass
39844,Alan Ormsby
16246,Steve Peterson
13397,"Arthur Rankin, Jr."
3687,Howard Ziehm
762,Terry Jones
17346,Muffie Meyer
11897,Henry Hathaway
45267,Federico Fellini
9289,Andrew Marton
21159,Sidney Salkow
3482,Arthur Penn
17009,William Hanna
10729,Bill Murray
11135,Mike Gabriel
12230,Hamilton Luske
1725,Robert Wise
10911,Alexander Mackendrick
40440,Joe Massot
9607,Rocky Morton
14919,Eric Radomski
9516,Allen Hughes
31578,Tobe Hooper
18890,Simon Wells
12208,Ken Hughes
28504,Bart Patton
8095,Rouben Mamoulian
21143,Steve Sekely
27759,Guy Green
31655,Francis Ford Coppola
9994,Burny Mattinson
12151,David Zucker
15171,Iwao Takamoto
13479,Phil Roman
24923,Gloria Katz
11165,Kinji Fukasaku
13400,"Arthur Rankin, Jr."
26606,Donald Cammell
132,Charlotte Zwerin
13675,"Arthur Rankin, Jr."
10766,Mike Hodges
148980,Alan J. Levi
12185,Buck Henry
13377,Ben Washam
29710,Eliot Elisofon
354251,Patrick Horvath
311539,Brett Sullivan
306964,Adam Gierasch
310135,Yoann-Karl Whissell
333377,Kelly Nyks
193726,Bill Plympton
267806,Gregg Bishop
294959,Nick Rosen
11319,Art Stevens
12572,Mira Nair
16866,Marcos Martínez
220903,Stephen Lyle
32389,Ludovic Houplain
189197,David Nutter
43942,Heidi Ewing
31967,Victor Cook
63498,Fernando Trueba
863,Ash Brannon
15400,Toby Shelton
49948,Francis Glebas
64202,Yukio Suzuki
585,Pete Docter
21448,Roberts Gannaway
331214,Mikael Salomon
28171,Mohsen Makhmalbaf
13825,Ronaldo Nacionales
13851,Toshiyuki Kubooka
21910,Nicole Real
65291,Jay Oliva
66164,Simon Rumley
73958,Michael Lachmann
79771,Adam Rifkin
83727,David Gregory
13683,Don MacKinnon
13830,Lyndale V. Pettus
15969,Tad Stones
15139,Maurice Hunt
22317,Greg Coote
62177,Brenda Chapman
83542,Tom Tykwer
80321,Conrad Vernon
84348,Tyler Gillett
55931,Takeshi Koike
8965,Tad Stones
87818,Steve Carr
159117,Eduardo Sánchez
87436,Ernesto Díaz Espinoza
187541,Bonnie Hunt
207273,Emily Hagins
187,Quentin Tarantino
13417,Robin Steele
10982,Tony Leech
20604,Jessica Joy Wise
19595,Kyungho Lee
7484,Anthony Stacchi
15213,Dan St. Pierre
14609,Bob Richardson
5393,Greg Tiernan
809,Conrad Vernon
10555,Rob Letterman
13378,Theresa Cullen
20483,Bart Freundlich
14463,Bob Swerer Jr.
813,Jerry Zucker
285923,Quentin Tarantino
14830,Jay Oliva
36108,Bille August
8764,Jerry Zucker
15301,George Miller
5,Robert Rodriguez
10948,Richard Rich
28031,Anne Heche
9837,Simon Wells
13151,Jim Stenstrum
21736,Greg MacGillivray
10222,Jean-Claude Van Damme
11497,Dan Kuenster
9686,Martin Scorsese
4539,George Hickenlooper
5709,Peter Horton
17346,Albert Maysles
11897,George Marshall
45267,Luchino Visconti
9289,Bernhard Wicki
12230,Wolfgang Reitherman
31578,Larry Sulkis
18890,Dick Zondag
12208,John Huston
8095,Darryl F. Zanuck
31655,Monte Hellman
9994,David Michener
12151,Jerry Zucker
11165,Toshio Masuda
132,David Maysles
354251,Chad Villella
306964,Andrew Kasch
193726,Erik Matti
267806,Justin Benson
12572,Allen Hughes
189197,Graham Yost
43942,Seth Gordon
31967,Kim Sang-Jin
15400,Bill Speers
49948,Eric Goldberg
64202,Butch Lukic
331214,David Nutter
13825,Markian Saray
13851,Hiroshi Morioka
21910,Glenn McQuaid
79771,Tim Sullivan
83727,Karim Hussain
13683,Lisa Schaffer
84348,Justin Martinez
55931,Mahiro Maeda
87818,Rusty Cundieff
159117,Gregg Hale
87436,Jason Eisener
187541,Ashley Judd
207273,Jesse Holland
285923,Edgar Wright
14830,Dick Sebast
36108,Jane Campion
15301,Joe Dante
5,Quentin Tarantino
5709,John Landis
17346,David Maysles
11897,Richard Thorpe
45267,Mario Monicelli
18890,Ralph Zondag
12208,Joseph McGrath
31655,Jack Hill 
9994,John Musker
354251,Matt Bettinelli-Olpin
306964,Neil Marshall
193726,Lancelot Oduwa Imasuen
267806,Aaron Moorhead
12572,Yvan Attal
189197,Carl Franklin
43942,Eugene Jarecki
31967,Jong-Sik Nam
49948,Don Hahn
331214,Tom Hanks
13851,Jong-Sik Nam
83727,Tom Savini
84348,Glenn McQuaid
